abbr,fips,full,geoid_data,NAMELSAD,total_pop,voting_pop,black_vote,hisp_vote,black_pop,hisp_total,prop_black_vote,prop_hisp_vote,total_pop_12,voting_pop_12,polls_2012,polls_2016,governor,conv_voting,shelby,prop_16,prop_12,change,prop
KY,21,Kentucky,05000US21153,Magoffin County,12887,9887,4,63,4,125,4.0457165975523417e-4,0.006372003641144938,13229,10046,7,6,rep,1.8,FALSE,1647.8333333333333,1435.142857142857,212.69047619047615,14.820160594598178
KY,21,Kentucky,05000US21155,Marion County,19497,14772,1181,276,1571,480,0.07994855131329542,0.01868399675060926,19872,14969,13,14,rep,1.8,FALSE,1055.142857142857,1151.4615384615386,-96.31868131868146,-8.36490652109599
KY,21,Kentucky,05000US21157,Marshall County,31213,24823,181,271,181,419,0.0072916247028965075,0.010917294444668251,31393,24869,19,19,rep,1.8,FALSE,1306.4736842105262,1308.8947368421052,-2.4210526315789593,-0.1849692388113725
KY,21,Kentucky,05000US21159,Martin County,12478,9882,633,219,633,219,0.06405585913782635,0.022161505768063146,12934,10132,10,9,rep,1.8,FALSE,1098,1013.2,84.79999999999995,8.369522305566516
KY,21,Kentucky,05000US21161,Mason County,17229,13240,703,225,951,271,0.05309667673716012,0.016993957703927493,17495,13232,15,14,rep,1.8,FALSE,945.7142857142857,882.1333333333333,63.58095238095234,7.207635170150281
KY,21,Kentucky,05000US21163,Meade County,28751,21625,766,705,1013,1106,0.03542196531791907,0.03260115606936416,28979,21116,6,6,rep,1.8,FALSE,3604.1666666666665,3519.3333333333335,84.83333333333303,2.410494411820412
KY,21,Kentucky,05000US21165,Menifee County,6345,4984,2,34,4,53,4.012841091492777e-4,0.006821829855537721,6331,4885,4,4,rep,1.8,FALSE,1246,1221.25,24.75,2.0266120777891503
KY,21,Kentucky,05000US21167,Mercer County,21411,16611,643,303,795,533,0.03870928902534465,0.018240924688459455,21283,16306,10,10,rep,1.8,FALSE,1661.1,1630.6,30.5,1.8704771249846683
KY,21,Kentucky,05000US21169,Metcalfe County,9983,7697,160,160,160,160,0.020787319734961673,0.020787319734961673,10074,7724,10,11,rep,1.8,FALSE,699.7272727272727,772.4,-72.67272727272723,-9.408690739607357
KY,21,Kentucky,05000US21171,Monroe County,10692,8272,222,170,275,305,0.02683752417794971,0.020551257253384914,10925,8466,11,11,rep,1.8,FALSE,752,769.6363636363636,-17.636363636363626,-2.291519017245451
KY,21,Kentucky,05000US21173,Montgomery County,27391,20772,706,425,815,703,0.03398806085114577,0.020460234931638746,26517,20007,7,7,rep,1.8,FALSE,2967.4285714285716,2858.1428571428573,109.28571428571422,3.823661718398558
KY,21,Kentucky,05000US21175,Morgan County,13379,10830,412,160,427,182,0.03804247460757156,0.014773776546629732,13898,10903,8,6,rep,1.8,FALSE,1805,1362.875,442.125,32.440612675410435
KY,21,Kentucky,05000US21177,Muhlenberg County,31216,24623,1418,64,1654,175,0.05758843357836169,0.0025991958737765506,31399,24627,20,10,rep,1.8,FALSE,2462.3,1231.35,1230.9500000000003,99.9675153287043
KY,21,Kentucky,05000US21179,Nelson County,44875,33675,1743,516,2413,906,0.05175946547884187,0.015322939866369711,43500,32245,25,25,rep,1.8,FALSE,1347,1289.8,57.200000000000045,4.434796092417432
KY,21,Kentucky,05000US21181,Nicholas County,7062,5468,49,114,70,127,0.008961228968544257,0.020848573518653987,7092,5396,2,1,rep,1.8,FALSE,5468,2698,2770,102.66864343958488
KY,21,Kentucky,05000US21183,Ohio County,24152,18352,473,473,535,683,0.02577375762859634,0.02577375762859634,23975,17978,19,15,rep,1.8,FALSE,1223.4666666666667,946.2105263157895,277.2561403508772,29.301739162680317
KY,21,Kentucky,05000US21185,Oldham County,63876,47291,2285,1496,2626,2392,0.04831786174959295,0.03163392611702015,60357,43804,31,28,rep,1.8,FALSE,1688.9642857142858,1413.032258064516,275.9320276497697,19.527652399650396
KY,21,Kentucky,05000US21187,Owen County,10673,8093,90,126,191,272,0.011120721611268997,0.015569010255776597,10870,8253,12,12,rep,1.8,FALSE,674.4166666666666,687.75,-13.333333333333371,-1.9386889615897307
KY,21,Kentucky,05000US21189,Owsley County,4552,3578,87,18,123,18,0.024315259921743992,0.005030743432084964,4764,3786,6,6,rep,1.8,FALSE,596.3333333333334,631,-34.66666666666663,-5.493924986793443
KY,21,Kentucky,05000US21191,Pendleton County,14509,11229,72,131,113,170,0.006411969008816457,0.011666221391041055,14771,11146,3,3,rep,1.8,FALSE,3743,3715.3333333333335,27.666666666666515,0.7446617620671052
KY,21,Kentucky,05000US21193,Perry County,27818,21710,311,149,385,260,0.01432519576232151,0.006863196683555965,28617,22343,31,30,rep,1.8,FALSE,723.6666666666666,720.741935483871,2.9247311827956537,0.4057945068552355
KY,21,Kentucky,05000US21195,Pike County,62791,49510,386,301,545,495,0.007796404766713796,0.006079579882851949,64887,50627,56,57,rep,1.8,FALSE,868.5964912280701,904.0535714285714,-35.45708020050131,-3.922010964955603
KY,21,Kentucky,05000US21197,Powell County,12387,9369,50,118,65,177,0.005336748852598996,0.012594727292133632,12638,9504,6,6,rep,1.8,FALSE,1561.5,1584,-22.5,-1.4204545454545454
KY,21,Kentucky,05000US21199,Pulaski County,63772,49434,590,828,701,1480,0.011935105393049318,0.016749605534652264,63045,48756,44,41,rep,1.8,FALSE,1205.7073170731708,1108.090909090909,97.61640798226176,8.809422330009676
KY,21,Kentucky,05000US21201,Robertson County,2191,1800,33,33,33,33,0.018333333333333333,0.018333333333333333,2251,1681,1,1,rep,1.8,FALSE,1800,1681,119,7.079119571683521
KY,21,Kentucky,05000US21203,Rockcastle County,16893,13152,35,29,35,82,0.002661192214111922,0.0022049878345498783,17090,13138,8,7,rep,1.8,FALSE,1878.857142857143,1642.25,236.6071428571429,14.407498423330365
KY,21,Kentucky,05000US21205,Rowan County,24302,19700,292,448,321,541,0.01482233502538071,0.022741116751269035,23351,18706,7,7,rep,1.8,FALSE,2814.285714285714,2672.285714285714,142,5.313803057842403
KY,21,Kentucky,05000US21207,Russell County,17684,13703,35,360,44,624,0.0025541852149164415,0.026271619353426257,17562,13659,6,5,rep,1.8,FALSE,2740.6,2276.5,464.0999999999999,20.386558313200084
KY,21,Kentucky,05000US21209,Scott County,51348,38102,1935,1258,2680,2202,0.05078473570941158,0.0330166395464805,47211,34640,22,28,rep,1.8,FALSE,1360.7857142857142,1574.5454545454545,-213.75974025974028,-13.575965028043552
KY,21,Kentucky,05000US21211,Shelby County,44967,34122,2677,2395,3258,3980,0.07845378348279702,0.07018932067287967,42286,31828,25,23,rep,1.8,FALSE,1483.5652173913043,1273.12,210.44521739130437,16.5298807175525
KY,21,Kentucky,05000US21213,Simpson County,17856,13479,1403,217,1822,377,0.1040878403442392,0.016099117145188812,17323,13102,12,13,rep,1.8,FALSE,1036.8461538461538,1091.8333333333333,-54.987179487179446,-5.036224651550553
KY,21,Kentucky,05000US21215,Spencer County,17798,13538,303,129,303,337,0.02238144482198257,0.00952873393411139,17135,12763,8,7,rep,1.8,FALSE,1934,1595.375,338.625,21.22541722165635
KY,21,Kentucky,05000US21217,Taylor County,25315,19708,1001,347,1138,537,0.05079155672823219,0.017607063121574996,24514,18974,18,18,rep,1.8,FALSE,1094.888888888889,1054.111111111111,40.77777777777783,3.8684515652998885
KY,21,Kentucky,05000US21219,Todd County,12465,9107,766,265,996,488,0.08411112331173823,0.02909849566267706,12472,9169,11,6,rep,1.8,FALSE,1517.8333333333333,833.5454545454545,684.2878787878788,82.09364888937361
KY,21,Kentucky,05000US21221,Trigg County,14267,11083,936,95,1252,265,0.08445366777948209,0.008571686366507264,14282,11041,11,11,rep,1.8,FALSE,1007.5454545454545,1003.7272727272727,3.818181818181756,0.38040032605741614
KY,21,Kentucky,05000US21223,Trimble County,8751,6684,0,150,0,252,0,0.02244165170556553,8829,6693,2,2,rep,1.8,FALSE,3342,3346.5,-4.5,-0.1344688480502017
KY,21,Kentucky,05000US21225,Union County,15065,12029,1676,208,1926,283,0.13932995261451492,0.017291545431872973,14992,11490,15,15,rep,1.8,FALSE,801.9333333333333,766,35.93333333333328,4.691035683202778
KY,21,Kentucky,05000US21227,Warren County,121066,93785,8185,3651,11135,6010,0.0872740843418457,0.038929466332569176,113787,87950,44,48,rep,1.8,FALSE,1953.8541666666667,1998.8636363636363,-45.00946969696952,-2.2517528898995556
KY,21,Kentucky,05000US21229,Washington County,12017,9242,538,265,707,478,0.0582125081151266,0.02867344730577797,11701,8968,13,13,rep,1.8,FALSE,710.9230769230769,689.8461538461538,21.076923076923094,3.0553077609277457
KY,21,Kentucky,05000US21231,Wayne County,20557,16135,321,361,492,600,0.019894638983576077,0.022373721722962505,20819,16105,12,17,rep,1.8,FALSE,949.1176470588235,1342.0833333333333,-392.9656862745097,-29.280274668078967
KY,21,Kentucky,05000US21233,Webster County,13331,10302,562,335,595,660,0.05455251407493691,0.032517957678120754,13618,10412,13,14,rep,1.8,FALSE,735.8571428571429,800.9230769230769,-65.06593406593402,-8.12386806432138
KY,21,Kentucky,05000US21235,Whitley County,35842,27153,304,247,350,398,0.011195816300224653,0.00909660074393253,35756,27057,29,24,rep,1.8,FALSE,1131.375,933,198.375,21.262057877813508
KY,21,Kentucky,05000US21237,Wolfe County,7221,5511,22,20,24,20,0.003992015968063872,0.0036291054255126113,7298,5523,7,7,rep,1.8,FALSE,787.2857142857143,789,-1.7142857142856656,-0.21727322107549626
KY,21,Kentucky,05000US21239,Woodford County,25591,19727,973,982,1203,1686,0.04932326253358341,0.0497794900390328,24847,18920,14,16,rep,1.8,FALSE,1232.9375,1351.4285714285713,-118.49107142857133,-8.767838266384771
LA,22,Louisiana,05000US22001,Acadia Parish,62372,45645,7771,902,11168,1362,0.17024865812246687,0.01976120056961332,61611,44891,40,40,dem,2.8,TRUE,1141.125,1122.275,18.84999999999991,1.6796239780802307
LA,22,Louisiana,05000US22003,Allen Parish,25619,20153,4410,985,5050,1092,0.21882598124348732,0.04887609785143651,25740,19905,22,21,dem,2.8,TRUE,959.6666666666666,904.7727272727273,54.89393939393938,6.067152306790587
LA,22,Louisiana,05000US22005,Ascension Parish,117009,84570,17866,3850,25560,5939,0.21125694690788696,0.0455244176421899,107647,76936,35,34,dem,2.8,TRUE,2487.3529411764707,2198.1714285714284,289.18151260504237,13.155548691349283
LA,22,Louisiana,05000US22007,Assumption Parish,22973,17712,5018,410,6881,589,0.2833107497741644,0.023148148148148147,23321,17670,17,16,dem,2.8,TRUE,1107,1039.4117647058824,67.58823529411757,6.502546689303896
LA,22,Louisiana,05000US22009,Avoyelles Parish,41252,31375,9129,472,12594,705,0.29096414342629484,0.015043824701195219,41925,31722,32,31,dem,2.8,TRUE,1012.0967741935484,991.3125,20.784274193548413,2.096641996701183
LA,22,Louisiana,05000US22011,Beauregard Parish,36435,27277,3605,818,4781,1299,0.13216262785496938,0.029988635113832166,35662,26396,28,28,dem,2.8,TRUE,974.1785714285714,942.7142857142857,31.46428571428578,3.337626913168669
LA,22,Louisiana,05000US22013,Bienville Parish,13924,10737,4429,174,5765,246,0.4124988358014343,0.016205644034646548,14312,10883,20,18,dem,2.8,TRUE,596.5,544.15,52.35000000000002,9.6205090508132
LA,22,Louisiana,05000US22015,Bossier Parish,124720,93160,19049,5054,26788,7937,0.20447617003005583,0.05425075139544869,117742,87572,50,49,dem,2.8,TRUE,1901.2244897959183,1751.44,149.78448979591826,8.552076565335852
LA,22,Louisiana,05000US22017,Caddo Parish,253125,191422,88142,4533,123126,6830,0.4604590903866849,0.02368066366457356,254970,192216,90,84,dem,2.8,TRUE,2278.8333333333335,2135.733333333333,143.10000000000036,6.700274690972674
LA,22,Louisiana,05000US22019,Calcasieu Parish,197233,148081,35086,3936,49002,5982,0.23693789209959415,0.02658004740648699,192307,143642,77,76,dem,2.8,TRUE,1948.4342105263158,1865.4805194805194,82.9536910457964,4.446773374449203
LA,22,Louisiana,05000US22021,Caldwell Parish,9997,7682,1213,177,1641,276,0.15790158812809163,0.02304087477219474,10118,7748,11,11,dem,2.8,TRUE,698.3636363636364,704.3636363636364,-6,-0.8518327310273619
LA,22,Louisiana,05000US22023,Cameron Parish,6739,5172,47,286,107,342,0.00908739365815932,0.05529775715390565,6934,5268,7,8,dem,2.8,TRUE,646.5,752.5714285714286,-106.07142857142856,-14.094533029612755
LA,22,Louisiana,05000US22025,Catahoula Parish,10145,7909,2482,99,3324,130,0.31381969907700086,0.012517385257301807,10409,8020,18,16,dem,2.8,TRUE,494.3125,445.55555555555554,48.75694444444446,10.942955112219455
LA,22,Louisiana,05000US22027,Claiborne Parish,16452,13353,6750,91,8308,228,0.505504381037969,0.006814947951771138,17059,13706,8,7,dem,2.8,TRUE,1907.5714285714287,1713.25,194.32142857142867,11.342269287694656
LA,22,Louisiana,05000US22029,Concordia Parish,20288,15354,6028,201,8338,261,0.39260127654031524,0.013091051191871825,20624,15467,18,17,dem,2.8,TRUE,903.1764705882352,859.2777777777778,43.89869281045742,5.108789491098684
LA,22,Louisiana,05000US22031,De Soto Parish,27047,20547,7476,492,10111,747,0.3638487370419039,0.023945101474667836,26695,20074,25,23,dem,2.8,TRUE,893.3478260869565,802.96,90.38782608695647,11.256827997279622
LA,22,Louisiana,05000US22033,East Baton Rouge Parish,445337,343935,146867,12310,203768,17240,0.42701964033901757,0.035791646677424516,439662,336747,147,134,dem,2.8,TRUE,2566.679104477612,2290.795918367347,275.8831861102649,12.043114967084765
LA,22,Louisiana,05000US22035,East Carroll Parish,7419,5649,3832,35,5277,58,0.6783501504691096,0.006195786864931847,7738,5671,12,11,dem,2.8,TRUE,513.5454545454545,472.5833333333333,40.96212121212119,8.667703307096708
LA,22,Louisiana,05000US22037,East Feliciana Parish,19756,15944,7028,210,8881,292,0.4407927747114902,0.013171098845960863,20252,16022,12,12,dem,2.8,TRUE,1328.6666666666667,1335.1666666666667,-6.5,-0.4868306079141181
LA,22,Louisiana,05000US22039,Evangeline Parish,33765,25046,6536,943,9260,1072,0.26095983390561367,0.03765072267028667,33989,24858,33,31,dem,2.8,TRUE,807.9354838709677,753.2727272727273,54.662756598240435,7.256701937975437
LA,22,Louisiana,05000US22041,Franklin Parish,20464,15231,4661,45,6777,63,0.30602061584925483,0.0029545006893834944,20714,15423,20,20,dem,2.8,TRUE,761.55,771.15,-9.600000000000023,-1.24489398949621
LA,22,Louisiana,05000US22043,Grant Parish,22372,17452,2793,1068,3207,1334,0.1600389640155856,0.061196424478569794,22049,16988,15,14,dem,2.8,TRUE,1246.5714285714287,1132.5333333333333,114.03809523809537,10.069292609909528
LA,22,Louisiana,05000US22045,Iberia Parish,73799,54188,15857,1823,23044,2849,0.29262936443493026,0.033642134789990404,73527,53489,38,39,dem,2.8,TRUE,1389.4358974358975,1407.6052631578948,-18.169365721997337,-1.2907997858174556
LA,22,Louisiana,05000US22047,Iberville Parish,33159,26008,12249,592,16298,824,0.47097047062442327,0.022762227007074746,33386,25876,25,23,dem,2.8,TRUE,1130.7826086956522,1035.04,95.74260869565228,9.250136100600196
LA,22,Louisiana,05000US22049,Jackson Parish,15999,12456,3701,187,4837,245,0.29712588310854204,0.015012845215157354,16210,12477,14,14,dem,2.8,TRUE,889.7142857142857,891.2142857142857,-1.5,-0.1683096898292859
LA,22,Louisiana,05000US22051,Jefferson Parish,435204,339509,83258,44097,115424,60284,0.24523061244326366,0.12988462750619276,432706,335546,169,146,dem,2.8,TRUE,2325.404109589041,1985.4792899408285,339.92481964821263,17.120542197060292
LA,22,Louisiana,05000US22053,Jefferson Davis Parish,31399,23378,3779,486,5177,679,0.16164770296860295,0.020788775772093423,31529,23099,15,14,dem,2.8,TRUE,1669.857142857143,1539.9333333333334,129.9238095238095,8.436976245106464
LA,22,Louisiana,05000US22055,Lafayette Parish,234963,178768,43106,7250,59975,10331,0.2411281661147409,0.040555356663384945,221602,167426,54,47,dem,2.8,TRUE,3803.574468085106,3100.4814814814813,703.0929866036249,22.67689682402718
LA,22,Louisiana,05000US22057,Lafourche Parish,97688,74588,9159,2857,12975,4190,0.12279455140237036,0.03830374859226685,96453,72874,48,47,dem,2.8,TRUE,1586.9787234042553,1518.2083333333333,68.77039007092208,4.529707060685923
LA,22,Louisiana,05000US22059,LaSalle Parish,14927,11520,1474,346,1844,379,0.12795138888888888,0.030034722222222223,14840,11373,22,22,dem,2.8,TRUE,523.6363636363636,516.9545454545455,6.68181818181813,1.292534951200201
LA,22,Louisiana,05000US22061,Lincoln Parish,47480,37906,15199,915,19378,1327,0.40096554635150106,0.02413865878752704,46543,37146,26,24,dem,2.8,TRUE,1579.4166666666667,1428.6923076923076,150.72435897435912,10.549812451766913
LA,22,Louisiana,05000US22063,Livingston Parish,135925,99997,5391,2872,8128,4566,0.05391161734852046,0.028720861625848776,128192,93087,37,35,dem,2.8,TRUE,2857.057142857143,2515.864864864865,341.1922779922779,13.561629750356422
LA,22,Louisiana,05000US22065,Madison Parish,11803,8907,5349,158,7445,228,0.6005389019872011,0.017738857078702146,12113,9019,15,15,dem,2.8,TRUE,593.8,601.2666666666667,-7.466666666666697,-1.241822818494295
LA,22,Louisiana,05000US22067,Morehouse Parish,26739,20174,9161,153,12881,320,0.4540993357787251,0.007584019034400714,27893,21024,21,18,dem,2.8,TRUE,1120.7777777777778,1001.1428571428571,119.63492063492072,11.949835109081693
LA,22,Louisiana,05000US22069,Natchitoches Parish,39258,29864,11508,546,15874,824,0.38534690597374766,0.018282882400214306,39434,29919,40,40,dem,2.8,TRUE,746.6,747.975,-1.375,-0.1838296734516528
LA,22,Louisiana,05000US22071,Orleans Parish,382922,304215,172546,16236,229143,20951,0.5671843926170635,0.05337014940091712,341407,267966,129,123,dem,2.8,TRUE,2473.2926829268295,2077.2558139534885,396.0368689733409,19.065387436301982
LA,22,Louisiana,05000US22073,Ouachita Parish,156398,116247,40168,2219,58684,3285,0.34554009995956886,0.019088664653711493,153752,113475,50,50,dem,2.8,TRUE,2324.94,2269.5,55.440000000000055,2.442828816920029
LA,22,Louisiana,05000US22075,Plaquemines Parish,23584,17295,3473,960,4887,1465,0.2008094825093958,0.055507372072853424,23220,16864,9,9,dem,2.8,TRUE,1921.6666666666667,1873.7777777777778,47.888888888888914,2.5557400379506654
LA,22,Louisiana,05000US22077,Pointe Coupee Parish,22366,17197,5810,353,7874,522,0.3378496249345816,0.020526836076059776,22821,17338,20,18,dem,2.8,TRUE,955.3888888888889,866.9,88.48888888888894,10.207508234962388
LA,22,Louisiana,05000US22079,Rapides Parish,132373,98927,29602,2566,42345,3860,0.29923074590354504,0.02593831815379017,131655,97721,70,70,dem,2.8,TRUE,1413.2428571428572,1396.0142857142857,17.228571428571513,1.234125725279117
LA,22,Louisiana,05000US22081,Red River Parish,8757,6603,2408,98,3271,167,0.36468271997576857,0.014841738603665,9068,6742,9,9,dem,2.8,TRUE,733.6666666666666,749.1111111111111,-15.444444444444457,-2.0617027588252763
LA,22,Louisiana,05000US22083,Richland Parish,20692,15516,5326,282,7525,417,0.34325857179685487,0.01817478731631864,20785,15434,15,15,dem,2.8,TRUE,1034.4,1028.9333333333334,5.466666666666697,0.531294544512119
LA,22,Louisiana,05000US22085,Sabine Parish,24144,18294,2822,617,4043,882,0.15425822674100798,0.03372690499617361,24265,18329,31,30,dem,2.8,TRUE,609.8,591.258064516129,18.54193548387093,3.1360139669376332
LA,22,Louisiana,05000US22087,St. Bernard Parish,44091,32223,6227,2957,9678,4268,0.19324705955373492,0.09176675045774757,35947,26756,10,10,dem,2.8,TRUE,3222.3,2675.6,546.7000000000003,20.432800119599353
LA,22,Louisiana,05000US22089,St. Charles Parish,52708,39344,9843,2070,13895,2998,0.2501779178527857,0.05261285075233835,52663,38566,25,23,dem,2.8,TRUE,1710.608695652174,1542.64,167.9686956521739,10.88839234378558
LA,22,Louisiana,05000US22091,St. Helena Parish,10714,8302,4174,6,5697,13,0.502770416767044,7.227174174897615e-4,11106,8332,10,9,dem,2.8,TRUE,922.4444444444445,833.2,89.24444444444441,10.711047100869468
LA,22,Louisiana,05000US22093,St. James Parish,21581,16486,8001,235,10789,322,0.4853208783209996,0.014254518985806139,21978,16335,13,12,dem,2.8,TRUE,1373.8333333333333,1256.5384615384614,117.29487179487182,9.334761759004188
LA,22,Louisiana,05000US22095,St. John the Baptist Parish,43888,32798,17188,1682,24192,2415,0.5240563448990793,0.0512836148545643,45741,33394,15,14,dem,2.8,TRUE,2342.714285714286,2226.266666666667,116.4476190476189,5.230623123058883
LA,22,Louisiana,05000US22097,St. Landry Parish,83699,61141,23977,963,34476,1603,0.3921591076364469,0.01575047840238138,83774,61042,60,57,dem,2.8,TRUE,1072.6491228070176,1017.3666666666667,55.28245614035097,5.433877278629564
LA,22,Louisiana,05000US22099,St. Martin Parish,53385,40057,11044,979,15651,1429,0.2757071173577652,0.024440172753825797,52343,38617,31,28,dem,2.8,TRUE,1430.607142857143,1245.7096774193549,184.89746543778801,14.84274135373392
LA,22,Louisiana,05000US22101,St. Mary Parish,53053,39972,12157,2281,16655,3431,0.3041378965275693,0.05706494546182327,54285,40476,44,44,dem,2.8,TRUE,908.4545454545455,919.9090909090909,-11.454545454545382,-1.2451823302697818
LA,22,Louisiana,05000US22103,St. Tammany Parish,246269,185627,20109,8925,28550,12898,0.10833014593782155,0.04808029004401299,234283,174434,61,65,dem,2.8,TRUE,2855.8,2859.5737704918033,-3.773770491803134,-0.1319696848091491
LA,22,Louisiana,05000US22105,Tangipahoa Parish,127115,95685,25787,3337,37307,4975,0.2694988765219209,0.034874849767466166,121209,90731,37,38,dem,2.8,TRUE,2518.0263157894738,2452.189189189189,65.83712660028459,2.6848306358472076
LA,22,Louisiana,05000US22107,Tensas Parish,4793,3586,1884,46,2669,83,0.5253764640267707,0.012827663134411601,5189,3913,8,8,dem,2.8,TRUE,448.25,489.125,-40.875,-8.356759519550218
LA,22,Louisiana,05000US22109,Terrebonne Parish,113099,83986,14759,3465,21574,5477,0.17573166956397496,0.041256876146024336,111666,82675,58,53,dem,2.8,TRUE,1584.6415094339623,1425.4310344827586,159.21047495120365,11.169286419316373
LA,22,Louisiana,05000US22111,Union Parish,22460,17381,4197,602,5745,1021,0.24147057131350325,0.034635521546516314,22633,17422,21,21,dem,2.8,TRUE,827.6666666666666,829.6190476190476,-1.9523809523809632,-0.23533463437033766
LA,22,Louisiana,05000US22113,Vermilion Parish,59524,43855,5501,1134,8421,1878,0.12543609622619997,0.025857940941739824,58041,42526,34,32,dem,2.8,TRUE,1370.46875,1250.764705882353,119.70404411764707,9.570468654470208
LA,22,Louisiana,05000US22115,Vernon Parish,52101,38238,5408,3222,7476,4766,0.14142999110832155,0.08426172916993567,51542,37385,28,28,dem,2.8,TRUE,1365.642857142857,1335.1785714285713,30.46428571428578,2.2816637688912715
LA,22,Louisiana,05000US22117,Washington Parish,46367,35108,10171,609,13821,940,0.28970604990315596,0.01734647373817933,47025,35161,26,26,dem,2.8,TRUE,1350.3076923076924,1352.3461538461538,-2.0384615384614335,-0.15073518955660326
LA,22,Louisiana,05000US22119,Webster Parish,40335,31040,10230,444,13895,703,0.32957474226804123,0.014304123711340206,41156,31448,17,17,dem,2.8,TRUE,1825.8823529411766,1849.8823529411766,-24,-1.2973798015772067
LA,22,Louisiana,05000US22121,West Baton Rouge Parish,25017,18896,6862,501,9518,712,0.36314563928873833,0.02651354784081287,23748,17810,16,15,dem,2.8,TRUE,1259.7333333333333,1113.125,146.60833333333335,13.170877784016472
LA,22,Louisiana,05000US22123,West Carroll Parish,11370,8673,1335,227,1817,343,0.15392597717052922,0.026173181136861526,11587,8767,9,9,dem,2.8,TRUE,963.6666666666666,974.1111111111111,-10.444444444444457,-1.0722025778487525
LA,22,Louisiana,05000US22125,West Feliciana Parish,15384,12770,6119,126,7004,241,0.4791699295223179,0.009866875489428347,15575,12887,10,10,dem,2.8,TRUE,1277,1288.7,-11.700000000000045,-0.9078916737797815
LA,22,Louisiana,05000US22127,Winn Parish,14695,11517,3562,210,4605,273,0.3092819310584354,0.018233915082052618,15233,11818,20,16,dem,2.8,TRUE,719.8125,590.9,128.91250000000002,21.816297173802678
ME,23,Maine,05000US23001,Androscoggin County,107376,83727,994,1117,1884,1861,0.011871917063790653,0.013340977223595734,107766,83549,22,21,rep,32.6,FALSE,3987,3797.681818181818,189.31818181818198,4.985098564914007
ME,23,Maine,05000US23003,Aroostook County,69405,56315,419,464,597,736,0.007440291219035781,0.008239367841605257,71757,57408,65,64,rep,32.6,FALSE,879.921875,883.2,-3.2781250000000455,-0.3711645153985559
ME,23,Maine,05000US23005,Cumberland County,288204,231584,4734,3822,7833,5538,0.020441826723780573,0.01650373082769103,282143,223376,46,46,rep,32.6,FALSE,5034.434782608696,4856,178.43478260869597,3.674521882386655
ME,23,Maine,05000US23007,Franklin County,30270,24737,61,320,131,384,0.0024659417067550635,0.012936087641993775,30704,24616,21,21,rep,32.6,FALSE,1177.952380952381,1172.1904761904761,5.761904761904816,0.49155021124472353
ME,23,Maine,05000US23009,Hancock County,54483,44856,234,500,320,711,0.00521669341894061,0.011146780809702158,54470,44560,40,40,rep,32.6,FALSE,1121.4,1114,7.400000000000091,0.6642728904847479
ME,23,Maine,05000US23011,Kennebec County,120953,96854,714,1120,1139,1730,0.00737192062279307,0.011563797055361678,122022,96767,31,32,rep,32.6,FALSE,3026.6875,3121.516129032258,-94.82862903225805,-3.0379029007822913
ME,23,Maine,05000US23013,Knox County,39717,32383,231,342,247,493,0.007133372448506933,0.010561096871815459,39848,32207,18,18,rep,32.6,FALSE,1799.0555555555557,1789.2777777777778,9.777777777777828,0.546465054180771
ME,23,Maine,05000US23015,Lincoln County,34165,28265,42,225,51,352,0.0014859366707942684,0.007960375022112153,34440,28009,18,19,rep,32.6,FALSE,1487.6315789473683,1556.0555555555557,-68.42397660818733,-4.39727080205424
ME,23,Maine,05000US23017,Oxford County,57299,45882,105,342,196,688,0.0022884791421472475,0.00745390349156532,57814,45509,37,35,rep,32.6,FALSE,1310.9142857142858,1229.972972972973,80.94131274131291,6.580739131663139
ME,23,Maine,05000US23019,Penobscot County,152978,124370,929,1239,1174,1895,0.007469647020985768,0.009962209536061752,153742,123428,62,60,rep,32.6,FALSE,2072.8333333333335,1990.774193548387,82.05913978494641,4.1219712436940386
ME,23,Maine,05000US23021,Piscataquis County,17044,14031,41,140,88,210,0.0029221010619342883,0.009977906065141472,17432,14085,18,18,rep,32.6,FALSE,779.5,782.5,-3,-0.38338658146964855
ME,23,Maine,05000US23023,Sagadahoc County,35134,28350,157,467,255,518,0.005537918871252204,0.016472663139329807,35394,27993,11,10,rep,32.6,FALSE,2835,2544.818181818182,290.181818181818,11.402850712678163
ME,23,Maine,05000US23025,Somerset County,51363,41098,193,334,274,507,0.004696092267263614,0.00812691615163755,52098,40976,33,33,rep,32.6,FALSE,1245.3939393939395,1241.6969696969697,3.696969696969745,0.29773525966419756
ME,23,Maine,05000US23027,Waldo County,39071,31410,148,298,232,446,0.004711875198981216,0.009487424387137854,38761,30677,28,27,rep,32.6,FALSE,1163.3333333333333,1095.607142857143,67.72619047619037,6.181612717453891
ME,23,Maine,05000US23029,Washington County,31925,25839,119,351,137,581,0.004605441387050583,0.013584117032392894,32832,26303,45,43,rep,32.6,FALSE,600.9069767441861,584.5111111111111,16.395865633075005,2.8050562806082016
ME,23,Maine,05000US23031,York County,200536,160721,1221,2066,1745,3122,0.00759701594688933,0.012854574075571954,197861,155785,36,32,rep,32.6,FALSE,5022.53125,4327.361111111111,695.1701388888887,16.064528035433444
MD,24,Maryland,05000US24001,Allegany County,73060,60192,5405,973,6021,1233,0.08979598617756512,0.016164938862307285,74645,61241,37,37,rep,5.6,FALSE,1626.8108108108108,1655.162162162162,-28.35135135135124,-1.7129047533515063
